TTHERM_ID,000min_A,000min_B,030min_A,030min_B,060min_A,060min_B,090min_A,090min_B,120min_A,120min_B,150min_A,150min_B,180min_A,180min_B,210min_A,210min_B,240min_A,240min_B
TTHERM_00402145,2.46182,2.68648,2.049,1.98968,1.76059,1.85357,1.36946,1.74817,2.11278,1.82588,1.81556,2.10912,1.8223,1.94149,1.64863,1.80083,1.45052,1.64921
TTHERM_00402150,0.702719,0.739114,1.36398,0.866524,0.603512,0.628305,0.413494,0.663944,0.595501,0.790466,0.98398,0.888653,1.13635,1.00209,1.01624,1.2292,0.839152,1.19096
TTHERM_00402160,0.727933,0.464255,0.501519,0.392529,0.462964,0.443615,0.453464,0.510073,0.419094,0.476431,0.342471,0.269316,0.333129,0.326495,0.466619,0.333954,0.737387,0.32529
TTHERM_00402180,5.91151,4.12198,3.86322,3.18341,4.24212,3.52709,4.07752,3.34811,4.28697,3.32722,4.75435,3.44534,5.16856,3.99839,5.09981,4.45836,4.41452,4.23526
TTHERM_00402856,0.00828129,0.079538,0.00784159,0.057144,0.0,0.0598382,0.0,0.0156014,0.0178193,0.0286857,0.0188815,0.0227977,0.0,0.0157857,0.0,0.0,0.0288417,0.00769809
TTHERM_00403533,17.3791,23.1587,19.4947,19.427,19.1286,25.1003,23.9688,30.221,23.4709,32.6366,26.1904,38.3061,31.8138,38.3099,30.5438,36.9497,19.5957,38.3636
TTHERM_00404210,0.791683,0.913048,0.174209,0.327777,0.170161,0.257792,0.133783,0.221015,0.194616,0.241316,0.268248,0.269043,0.306215,0.423017,0.400701,0.44118,0.310933,0.470145
TTHERM_00404240,12.7808,10.4722,13.4719,14.7361,22.1142,15.5671,22.2966,15.0859,21.6234,15.1504,17.0321,13.2472,14.4621,13.1785,17.1511,14.4932,19.5944,15.2167
TTHERM_00404260,8.94113,10.3225,15.9418,14.4164,15.3013,12.6516,10.213,10.6448,10.2236,10.0368,9.83577,10.5294,7.27531,8.31019,9.26428,7.81955,11.1857,8.44569
TTHERM_00404270,3.92008,4.68232,4.78575,5.3649,5.80455,4.27202,2.80856,3.42802,1.96054,2.34037,2.25741,2.56198,3.22537,2.82498,5.90764,3.75371,6.60738,4.45943
TTHERM_00404280,0.185399,0.286604,0.485381,0.693443,1.10959,1.32238,2.57687,1.77131,4.16568,2.36497,5.08335,2.56751,3.12813,2.86408,0.988878,2.05154,1.124,1.61214
TTHERM_00404290,5.46402,6.99336,6.79083,7.89227,8.17054,6.58361,4.22043,5.19429,2.74363,3.85357,3.27885,3.86428,4.25239,3.92067,7.32618,5.5729,8.37554,6.04675
TTHERM_00404300,2.51246,3.79383,2.75314,2.60918,1.87292,2.32011,1.92754,2.08898,2.16772,1.91279,2.02109,2.91485,1.72038,2.02322,1.45029,1.79526,1.25399,1.54504
TTHERM_00404310,31.3859,18.3444,43.0836,12.8949,19.9987,10.1021,20.1872,9.33267,17.9835,11.073,17.8806,11.4399,14.5693,14.4457,14.9669,15.8512,11.5003,14.8431
TTHERM_00404320,4.83096,9.12674,3.24192,3.06122,2.64191,3.80819,2.54196,6.03723,3.73643,8.98023,5.60755,11.73,7.6117,9.99017,5.24197,7.34893,2.25122,5.91587
TTHERM_00404330,0.178014,1.34172,0.0850211,0.731358,0.0895762,0.79201,0.0645868,0.505847,0.0953786,0.511056,0.201444,0.811976,0.0856175,0.427253,0.0759689,0.393252,0.0,0.442728
TTHERM_00404340,0.526861,1.22187,0.524302,0.937576,1.09612,1.20944,1.17506,1.40615,1.22951,1.57847,0.965542,1.24837,1.21613,1.01835,1.15753,1.13998,1.09881,0.992105
TTHERM_00404350,1.84958,3.1171,1.22776,2.53675,0.949196,2.25876,0.984031,2.16527,1.64425,2.22496,1.58262,5.2113,1.34337,1.88625,1.57158,1.79605,1.60241,2.091
TTHERM_00405360,0.154308,0.330328,0.0799061,0.345798,0.239377,0.498814,0.366507,0.450088,0.28648,0.509521,0.191565,0.565503,0.32202,0.5226,0.659117,0.410511,0.391875,0.487817
TTHERM_00405364,0.0,0.229119,0.509838,0.906788,0.133673,0.97853,0.143424,1.40028,0.70649,3.16148,0.147866,3.23438,0.385693,1.40495,0.329352,1.08019,0.714703,1.12176
TTHERM_00405370,1.68987,2.61503,1.07011,2.02662,0.932413,2.37815,0.911534,2.38574,1.71781,3.19837,1.55867,3.58349,1.5881,2.73512,1.48987,1.8761,1.83506,2.05405
TTHERM_00405380,0.0140896,0.0246374,0.0147791,0.0416546,0.026642,0.0325852,0.0221514,0.0206017,0.0101171,0.0271572,0.0178829,0.0287845,0.0208397,0.0327398,0.0137813,0.0203239,0.0176649,0.0174464
TTHERM_00405390,0.0798731,0.0648416,0.0736198,0.0449794,0.0533094,0.0258854,0.031049,0.0232414,0.0368681,0.0197923,0.0412709,0.0384599,0.0506392,0.0415848,0.0550214,0.0379936,0.0247641,0.0353242
TTHERM_00405420,0.45703,0.33673,0.337553,0.250623,0.267516,0.258211,0.224654,0.24427,0.269937,0.306877,0.484135,0.398108,0.676465,0.487061,0.452022,0.622182,0.316757,0.446704
TTHERM_00405440,0.021266,0.0185211,0.0,0.0,0.0,0.0,0.0,0.0201084,0.022826,0.0183571,0.0,0.116676,0.0408081,0.0203665,0.0,0.0215787,0.0,0.0
TTHERM_00405450,0.945678,0.766004,0.31433,0.325298,0.132652,0.159759,0.0957638,0.124793,0.0472055,0.0189819,0.0998455,0.180967,0.12663,0.10534,0.112344,0.156296,0.134852,0.348243
TTHERM_00405500,1.27557,1.28306,0.125732,0.151806,0.0663261,0.0887549,0.0239409,0.124793,0.118014,0.113891,0.0998455,0.281504,0.25326,0.294953,0.365117,0.267936,0.231174,0.184364
TTHERM_00405520,216.008,16.1984,51.8321,8.1168,18.7474,4.99942,9.21313,3.32426,7.31853,4.80637,7.53624,4.83713,7.55325,5.85951,16.392,6.72463,20.2493,8.78039
TTHERM_00405530,78.4853,37.6534,39.2852,33.9721,24.508,27.9359,22.5885,26.9033,23.5031,26.1744,24.6085,22.4897,26.9761,28.0737,40.6146,30.9121,44.5779,36.0268
TTHERM_00405540,27.0558,26.3099,34.6969,27.8809,32.4376,28.3721,27.0774,26.1188,29.2143,26.9272,34.6295,29.6889,33.3029,32.9904,30.2869,32.3079,28.9264,31.768
TTHERM_00405545,14.1421,42.7441,15.5839,36.4095,11.2786,33.4537,14.8926,33.0744,19.5545,39.3089,18.5776,45.3297,17.6472,30.4171,16.0817,19.4606,17.5674,20.0457
TTHERM_00405550,19.7316,16.9687,23.2956,16.2191,17.4647,12.4261,16.5514,10.7036,16.9146,12.7791,17.9094,14.2083,19.3098,15.1562,19.4667,17.9063,16.6543,16.6933
TTHERM_00405560,2.77826,6.59964,2.39078,4.48018,2.3387,7.17534,3.96962,7.03333,5.52092,9.99744,5.1205,11.9832,3.69615,7.74182,3.71311,4.01694,3.94199,4.45623
TTHERM_00405570,3.79681,0.406404,5.86609,1.70384,5.59742,1.54728,5.26663,1.9686,5.61956,1.81708,5.06238,2.06114,4.62729,2.04801,3.72337,2.13483,3.50377,2.32061
TTHERM_00405579,0.0,0.0752933,0.0835579,0.0852099,0.351844,0.354498,0.189346,0.582409,0.836603,0.222305,0.971169,0.393582,0.0847142,0.41904,0.548008,0.267,0.155059,0.408221
TTHERM_00405580,2.01556,1.66953,0.825772,1.13612,0.354403,1.06215,0.974999,2.70007,2.57094,4.46257,4.73928,5.92337,6.3174,4.85676,3.23528,4.47468,0.928629,2.53964
TTHERM_00406590,33.6286,45.7927,25.2589,39.3963,16.9088,30.7561,27.0509,35.395,45.7576,48.2466,69.0472,53.0611,81.6029,66.6354,60.4979,68.6819,43.4686,58.1766
TTHERM_00406600,65.1358,78.1258,65.1282,71.3222,58.3149,65.6497,55.1989,67.4824,49.9994,59.4865,46.4967,56.4801,55.9346,62.2831,68.9907,66.8986,69.0677,71.6782
TTHERM_00406610,0.0175369,0.0153241,0.0165766,0.0172843,0.0263494,0.0105421,0.0286327,0.0123742,0.0188798,0.0152006,0.0150117,0.0281921,0.0,0.00834444,0.00552564,0.00877705,0.0114312,0.020366
TTHERM_00406620,0.291944,0.490377,0.456721,0.452416,0.230542,0.504808,0.249705,0.39433,0.290984,0.306028,0.189422,0.400465,0.180028,0.339439,0.212883,0.105768,0.109548,0.135943
TTHERM_00406630,0.979348,0.82551,0.79946,0.6091,0.695083,0.713467,0.810697,0.727291,0.655261,0.766685,0.803351,0.736853,0.83842,0.693388,0.650499,0.83987,0.668989,0.750737
TTHERM_00406650,0.157817,0.219427,0.094896,0.194423,0.107765,0.183928,0.0858892,0.165308,0.11972,0.177242,0.0614203,0.237283,0.0887562,0.146727,0.0632486,0.0717579,0.077904,0.0932941
TTHERM_00406660,9.46182,25.4408,10.7599,22.4318,11.0232,23.345,12.8119,22.5605,13.9666,24.4055,12.2774,27.9419,11.4134,19.2105,9.8133,13.0314,9.01436,11.7515
TTHERM_00406670,86.3245,75.5584,73.7521,70.6357,67.6051,66.579,65.9032,67.268,61.5316,63.4822,65.1086,56.3118,69.179,67.6903,70.0288,71.2305,71.4519,74.4078
TTHERM_00406680,0.0291151,0.0155561,0.0290137,0.0302861,0.0340042,0.0271936,0.054577,0.0304091,0.0418123,0.0322676,0.0628202,0.0446102,0.0338366,0.0246021,0.0162739,0.0274613,0.022464,0.0165238
TTHERM_00408699,0.792672,0.583178,1.24423,0.880594,0.931709,0.77814,0.815717,0.700696,0.658574,0.666024,0.724271,0.56398,0.802835,0.671443,0.784839,0.721981,0.790071,0.703689
TTHERM_00408700,0.445262,0.342821,0.306217,0.249194,0.194448,0.236198,0.213402,0.223929,0.254584,0.212954,0.19883,0.225713,0.2091,0.219495,0.198215,0.195838,0.19565,0.245052
TTHERM_00408701,0.443801,0.295371,0.242736,0.218182,0.152807,0.175598,0.163507,0.184986,0.272368,0.212961,0.373047,0.265009,0.434834,0.293885,0.373208,0.364919,0.294728,0.319552
TTHERM_00408720,14.1052,16.7062,10.4284,17.0885,9.17147,13.5546,14.782,15.983,20.9224,19.1227,25.9325,20.2099,24.459,22.0176,18.0931,21.1024,17.0588,19.6636
TTHERM_00408740,16.0237,9.38212,21.0829,6.98169,9.74138,5.46679,9.10737,4.84003,9.29702,6.48728,10.1743,7.92802,8.85935,8.71941,8.89428,9.93884,5.9748,8.78449
TTHERM_00408750,7.71629,7.45636,4.87658,4.10423,4.02982,3.95318,4.07241,4.3402,4.82097,4.23995,5.01425,4.18147,5.09937,5.67047,4.97466,5.29153,3.7159,5.39837
TTHERM_00408760,15.142,11.3984,9.25522,9.30247,10.2869,9.24288,12.768,10.3062,14.9754,10.0071,17.494,9.71925,19.2027,13.2329,20.891,15.419,19.9099,15.2644
TTHERM_00408770,0.806571,0.569125,0.44777,0.286288,0.422091,0.314957,0.370905,0.309916,0.54663,0.342379,0.693184,0.398965,0.608312,0.491667,0.554809,0.43077,0.424457,0.379062
TTHERM_00408780,3.95417,2.82653,2.33106,1.93449,1.76671,1.71313,1.37392,1.61911,1.47536,1.72662,1.96606,1.73615,2.38569,2.1798,2.58523,2.56347,2.1827,2.59787
TTHERM_00408790,0.00874458,0.0,0.0,0.0,0.00437961,0.00350446,0.0,0.0123405,0.00470712,0.00757964,0.0199612,0.0120495,0.0166515,0.0416085,0.0165317,0.00875309,0.0,0.00812423
TTHERM_00408791,0.383041,1.05934,0.302091,0.580338,0.533207,0.683047,0.579092,0.808187,0.648812,0.909375,0.582435,1.36085,0.561274,0.763596,0.385237,0.498147,0.388881,0.481267
TTHERM_00408793,0.0758508,0.17465,0.0978799,0.101954,0.0414651,0.0497956,0.0375293,0.0908957,0.0593636,0.0896001,0.0629138,0.0633001,0.0657313,0.111665,0.0522468,0.0760845,0.03,0.0640865
TTHERM_00408804,0.327884,0.483606,0.144823,0.373479,0.102244,0.374232,0.103107,0.370512,0.141129,0.271385,0.0830895,0.347777,0.0694693,0.201313,0.0644287,0.131601,0.171212,0.142217
TTHERM_00408817,4.33957,8.36803,4.24033,10.0721,3.86101,8.06278,2.66882,6.78105,3.48308,5.42208,3.47926,6.11861,3.51743,5.10099,3.63227,4.87689,4.87085,5.91176
TTHERM_00408830,10.5769,11.1263,16.4875,11.631,19.2547,14.4402,16.7755,12.9636,14.1812,13.1561,13.4621,13.1144,12.3527,13.6493,13.1981,13.7093,12.9302,14.7239
TTHERM_00408840,266.37,690.67,300.576,561.22,613.858,809.31,937.873,848.422,996.227,928.372,1100.55,890.1,1256.13,916.778,1134.07,887.095,939.952,837.72
TTHERM_00408850,1.30192,1.19471,1.37462,0.981469,0.869572,0.777624,0.930918,0.839768,1.05421,0.843974,1.25476,0.945204,1.3538,1.05346,1.45362,1.25874,1.29192,1.26033
TTHERM_00408860,0.201435,0.319269,0.310004,0.373987,0.192401,0.435607,0.280446,0.449586,0.423614,0.564364,0.844695,0.903622,0.713734,0.677698,0.283466,0.619122,0.187311,0.426536
TTHERM_00408870,3.72111,3.84532,4.4691,4.21096,4.41129,4.24137,3.61237,3.74183,3.55172,3.93746,3.93399,3.97371,4.31885,4.04485,4.51677,4.15866,4.96021,4.07368
TTHERM_00408880,2.44759,1.57044,1.90854,1.68478,1.7267,1.717,1.74143,1.81529,2.01592,1.63464,2.55756,1.71342,2.22882,2.05143,1.59716,2.07785,1.57048,1.80456
TTHERM_00408890,1.90734,3.40069,1.95263,2.70489,1.24802,2.58162,1.79868,2.73026,2.10625,3.14301,1.49912,3.67639,1.55809,2.65588,1.00726,1.64151,1.14664,1.22343
TTHERM_00408900,0.234291,0.241094,0.35656,0.0494908,0.411051,0.161236,0.473633,0.094586,0.288073,0.123181,0.333858,0.191954,0.167619,0.13558,0.285628,0.218495,0.320576,0.210015
TTHERM_00408910,2.7179,2.34973,2.38314,2.40775,2.55153,2.21943,2.1271,2.28047,2.56939,2.55709,3.0605,2.55186,3.47627,3.02159,3.11937,3.38883,2.13141,2.98003
TTHERM_00408920,0.514886,1.6088,0.751506,1.28931,0.805602,1.41498,0.907985,1.47536,0.686669,1.68462,0.68048,1.9172,0.776736,1.33584,0.456356,0.714762,0.574369,0.72772
TTHERM_00408930,1.79631,0.809963,2.95488,1.23039,4.12602,0.859948,3.23137,0.865937,1.29745,0.796013,1.43244,0.688724,1.18261,0.779712,1.18355,0.694561,1.37321,0.642851
TTHERM_00408935,0.330586,0.892639,0.411236,0.784222,0.290122,0.713924,0.247406,0.740056,0.311104,0.491806,0.49434,1.01378,0.384691,0.561683,0.222377,0.322166,0.324126,0.355425
TTHERM_00408940,1.51281,1.16169,1.29162,1.10909,1.95882,1.3951,2.09418,1.48536,2.30988,1.37578,1.65363,1.17371,1.57677,1.30877,1.86526,1.5115,1.7588,1.68043
TTHERM_00408945,1.8971,2.65612,2.50875,2.52719,2.04765,2.47017,1.74879,2.04477,1.93063,2.53812,1.74367,2.65029,2.00547,2.13412,1.56677,2.05149,1.88267,1.96217
TTHERM_00408950,176.567,136.411,188.331,138.099,189.042,135.853,180.49,135.72,178.975,135.816,177.235,135.225,185.861,157.596,179.348,166.949,160.06,161.848
TTHERM_00408960,6.34053,8.5656,4.38177,8.2944,5.91881,8.77193,7.61073,8.84668,8.01962,9.28914,6.48534,10.5114,4.87997,6.787,4.58292,5.49968,5.23037,6.34826
TTHERM_00408970,25.2255,79.5134,39.32,71.0369,42.8933,81.5672,42.6827,76.4659,51.3742,87.1953,46.4487,107.77,44.9439,70.2836,37.5305,48.1064,34.9094,45.1596
TTHERM_00408980,1.12825,0.806464,0.662092,0.783918,0.829916,0.785877,0.807088,0.861011,0.90135,0.948572,1.00373,1.32038,1.20061,1.08661,0.925492,1.01643,0.69312,1.11911
TTHERM_00408995,0.0,0.299853,0.0,0.0,0.0699691,0.169194,0.0,0.0660969,0.0739385,0.118276,0.0775714,0.12552,0.0671726,0.0667299,0.0,0.141654,0.0615377,0.129798
TTHERM_00409010,30.3841,18.335,57.3501,27.3048,49.1723,30.9767,42.1914,30.0876,38.2208,28.984,47.4484,25.4705,44.0718,36.7401,42.8441,41.2072,38.9481,38.7718
TTHERM_00409020,4.17498,3.2488,3.33789,2.99102,3.81113,3.11139,3.26234,3.28576,3.8827,3.1383,4.34413,3.70882,4.13723,3.68662,4.04068,3.92046,3.64021,3.74885
TTHERM_00409025,0.0,0.0,0.0,0.0203018,0.0,0.0664415,0.0448193,0.0194623,0.0662931,0.0888612,0.0,0.0753074,0.0197464,0.0,0.0,0.0,0.0180219,0.0383418
TTHERM_00409030,30.8502,29.3261,39.0632,35.4134,32.001,31.5202,29.8824,32.804,30.5594,32.5449,33.3244,31.8271,31.4934,34.617,31.8739,38.0952,30.601,35.771
TTHERM_00409040,0.293246,0.398993,0.243437,0.270351,0.177587,0.29355,0.144147,0.215681,0.17828,0.244048,0.145842,0.304311,0.22045,0.206887,0.229145,0.217418,0.168383,0.188899
TTHERM_00409050,1.47183,2.58366,1.01251,2.26105,0.533933,1.7151,0.525495,1.71278,0.284812,1.56134,0.328443,1.41163,0.301256,0.902374,0.277615,0.515305,0.338514,0.539806
TTHERM_00409060,0.551253,0.854152,1.14167,1.20991,0.947613,0.88037,0.863862,0.842186,0.867121,0.881177,0.986283,0.897978,0.867118,0.83697,0.591077,0.837146,0.706608,0.726402
TTHERM_00409080,0.155199,0.145098,0.305321,0.197558,0.168333,0.131181,0.103232,0.119567,0.109109,0.100946,0.128016,0.150582,0.164012,0.114774,0.17357,0.12922,0.196506,0.12012
TTHERM_00409098,3.44729,3.05239,2.67537,3.68469,3.52058,4.0507,3.85793,5.05685,6.54936,6.20857,11.5052,6.39377,15.8545,9.33276,8.31664,10.2299,4.70919,8.22494
TTHERM_00409100,1.27985,1.91675,1.32568,1.85127,1.29342,1.49285,1.16997,1.48091,1.71752,1.56515,2.2441,1.81133,2.43846,1.89899,2.0129,2.17055,1.74891,1.93576
TTHERM_00409110,11.0855,29.2495,15.5768,42.5047,19.3504,50.762,30.2769,63.463,51.3725,82.1324,55.413,98.7145,36.612,71.2074,18.4694,39.9233,20.6078,27.3028
TTHERM_00410120,2.55387,4.14199,1.90352,4.1398,1.81887,4.15492,3.38125,5.03019,6.04385,5.96967,7.47409,7.16511,6.59007,6.82233,4.4239,5.4288,3.46617,4.31143
TTHERM_00410130,399.837,636.496,576.303,689.958,621.879,789.139,639.192,753.709,639.541,747.131,593.449,776.009,570.278,617.37,548.769,543.228,569.694,551.785
TTHERM_00410140,0.143851,0.188592,0.179149,0.248101,0.25865,0.513364,0.878963,0.888613,1.73554,1.3209,3.49753,1.29181,2.90581,2.16761,0.938664,1.93883,0.420318,1.25729
TTHERM_00410150,0.662344,1.03292,1.56568,2.36509,3.93791,3.87111,9.08029,5.31047,17.4263,7.57926,19.694,8.36341,11.8384,9.11639,4.63362,7.62838,4.14013,5.38897
TTHERM_00410154,0.235228,1.02275,0.252739,0.579876,0.35508,0.689607,0.128005,0.640432,0.0945203,0.354527,0.166358,0.616928,0.0282777,0.395084,0.112891,0.299793,0.103286,0.191914
TTHERM_00410157,0.125395,0.144876,0.118375,0.170648,0.101617,0.213911,0.204726,0.251169,0.328011,0.341831,0.41097,0.389764,0.276776,0.356173,0.174581,0.245961,0.18917,0.259244
TTHERM_00410160,1.18967,0.989774,1.58322,1.19234,0.75447,1.04464,0.642356,0.948482,0.786609,0.831984,0.787991,0.936239,0.649988,0.80673,0.681474,0.783736,0.931245,0.837302
TTHERM_00410180,9.91989,8.69346,13.9011,10.6109,8.27718,9.39812,6.19704,8.11922,6.05824,7.36138,5.46837,7.32113,5.39648,7.0096,5.60527,7.33102,6.29067,7.00172
TTHERM_00410200,0.0802873,0.139875,0.0955334,0.197942,0.0806819,0.178121,0.218498,0.170759,0.280134,0.138651,0.227984,0.165233,0.0769943,0.0576424,0.0,0.183132,0.0527107,0.0560719
TTHERM_00410210,17.6309,13.0285,15.0024,14.2892,7.42128,11.0882,6.96655,9.96029,8.31089,10.1379,8.83793,9.23084,9.47163,9.99727,11.4203,9.90953,13.747,11.0438
TTHERM_00410220,0.772523,0.702121,0.872412,1.01263,0.862711,1.14525,1.05108,1.46063,2.05859,1.70101,2.79106,1.68213,2.13986,2.0801,1.00732,1.61546,0.852489,1.1698
TTHERM_00410230,2.25406,1.1074,2.4046,1.97178,1.91786,2.40541,2.9363,2.80211,4.15155,3.70341,4.66466,3.71284,2.52982,3.34269,1.53471,2.45138,1.84508,2.04794
TTHERM_00410240,2.02662,1.70855,1.92041,1.96868,0.882379,1.57261,0.957766,1.30438,1.14839,1.2152,1.16026,1.47804,1.25514,1.34822,1.22631,1.28242,1.18874,1.43393
TTHERM_00410250,2.37891,2.14436,2.90612,2.83762,2.84308,2.98881,3.1402,2.90387,3.77796,3.15361,4.43046,3.10856,3.44944,3.09196,2.97671,3.16717,3.16371,2.89755
TTHERM_00410260,13.9256,9.29818,10.3947,6.16166,6.88491,10.1651,5.92114,7.36583,6.95978,10.9467,5.02767,11.2548,5.08738,8.89564,5.13554,5.58019,5.84733,6.46983
TTHERM_00410270,260.665,471.136,265.579,465.327,586.932,661.974,803.964,809.934,636.679,708.686,586.727,502.541,676.89,536.632,715.802,580.888,744.499,614.869
TTHERM_00410280,8.18278,19.2216,8.92377,19.2558,12.9325,21.7699,13.039,19.099,10.5747,16.0372,11.1831,18.6634,12.9329,13.5722,11.042,12.0374,11.1866,12.0415
TTHERM_00410291,0.383782,0.507158,0.322263,0.616194,0.186988,0.475935,0.202919,0.547893,0.271213,0.550396,0.31226,0.683717,0.198982,0.449857,0.166694,0.18762,0.172065,0.234528
TTHERM_00410796,0.0734968,0.00916351,0.00995202,0.0310534,0.0105311,0.0253129,0.0,0.0296915,0.0,0.0272628,0.0,0.0385156,0.0,0.0100157,0.0265928,0.0211274,0.0183025,0.00976321
TTHERM_00411300,1.97704,3.09925,2.44641,3.0614,1.94513,2.80254,1.78792,2.62558,2.35287,2.90849,3.86348,3.30713,5.71393,4.41928,3.96461,5.15456,2.68062,3.77986
TTHERM_00411310,0.815177,1.44101,0.485557,0.96135,0.56171,0.800787,0.507764,0.842383,0.502184,1.15576,0.61841,1.31576,1.03202,1.12118,0.766297,0.849227,0.614387,0.836188
TTHERM_00411320,1.11162,1.32488,0.975696,1.63169,0.837826,1.27673,1.13938,1.47506,1.37933,1.66537,1.22107,1.54134,1.16087,1.38419,0.625635,0.985828,0.755876,0.791956
TTHERM_00411330,3.21178,3.16471,2.7833,3.44986,2.63152,2.60545,1.99776,2.33075,2.48411,1.93182,2.34575,2.51871,2.16272,2.63449,2.43715,2.53752,2.35861,2.17146
TTHERM_00411350,9.42545,22.7734,11.2264,18.5724,9.85713,20.3015,10.0885,20.1018,11.9052,21.0077,12.0352,25.5756,11.2707,17.8297,7.77356,10.1762,8.32787,10.3277
TTHERM_00411360,1.42462,4.05673,2.53247,2.72659,2.04221,2.72129,1.82886,1.56367,1.87697,2.45742,1.61043,3.38429,1.32724,2.166,1.39511,1.76789,1.12261,1.318
TTHERM_00411400,0.0573532,0.283159,0.0,0.0377034,0.0192082,0.0462507,0.04162,0.0180678,0.0410597,0.0330226,0.0,0.0524731,0.0549845,0.0731802,0.0,0.0387407,0.0167277,0.0177988
TTHERM_00411410,1.05355,1.44024,0.054024,0.0699955,0.0572816,0.0995231,0.135289,0.129835,0.131743,0.121487,0.180275,0.199496,0.135095,0.236349,0.210965,0.214831,0.178132,0.183236
TTHERM_00411415,0.148862,0.50007,0.0810216,0.167758,0.0855048,0.137283,0.0,0.0201084,0.045652,0.146857,0.048287,0.388922,0.0816162,0.224032,0.0814415,0.129472,0.111743,0.0594213
TTHERM_00411420,0.578079,0.0,0.0383069,0.0,0.0766317,0.0243878,0.185894,7.35694e-10,0.04372,0.0512108,0.0585352,0.0453225,0.0,0.0,0.0450512,0.0,0.0,0.0294015
TTHERM_00411430,0.117533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTHERM_00411440,3.07684,0.0644546,0.979753,0.0243482,1.73572,0.0791488,1.29052,0.0960794,1.31257,0.179878,0.804349,0.154958,0.551718,0.4734,0.741399,0.10046,1.28412,0.383005
TTHERM_00411450,10.2921,0.361926,4.98917,0.432743,8.12439,1.05781,7.40858,0.762269,7.30314,2.01287,4.58748,1.87893,3.45255,2.67805,5.22353,1.71314,6.69312,1.80758
TTHERM_00411460,0.116238,0.260977,0.110067,0.196428,0.0915605,0.093323,0.0271132,0.109493,0.0178652,0.0934688,0.0378603,0.12952,0.0237593,0.0633062,0.115459,0.133409,0.0506039,0.092616
TTHERM_00411470,0.436717,0.51771,1.99244,0.856149,1.08751,0.724113,0.578525,0.676385,0.836981,0.702315,1.57116,0.677247,1.87969,1.09473,1.01241,1.28973,0.897067,0.936715
TTHERM_00411480,5.30467,10.0393,5.05814,8.0019,3.20376,6.46151,2.90655,6.00408,3.64799,6.36554,4.11876,7.13708,3.99991,5.04008,4.0301,4.90068,3.94564,4.52608
TTHERM_00411490,5.20303,6.62237,2.04627,3.75426,1.86403,3.14262,1.518,3.10339,2.00929,3.43235,2.16629,3.697,2.41913,3.37317,2.81427,3.59496,2.67679,3.83587
TTHERM_00411500,1.44683,2.23211,1.09699,1.37424,0.755781,1.11392,0.935552,1.24455,1.50098,1.58918,1.56939,1.94298,1.70974,1.7952,1.60734,1.7595,1.40297,1.64151
TTHERM_00411510,3.67787,2.41107,1.15264,1.59148,1.04674,1.61624,0.901752,1.7728,1.41431,2.03946,2.29397,1.92875,2.3271,2.05453,1.91002,2.01919,1.2984,1.85824
TTHERM_00411520,20.9409,18.4054,34.0589,28.1759,42.9115,31.2735,46.2266,32.3037,46.7818,33.4446,46.6161,30.583,41.0201,36.8524,40.1479,37.3629,39.3756,34.4876
TTHERM_00411530,67.622,164.731,62.9576,149.143,66.4693,155.706,72.6031,158.433,77.6628,157.214,74.4824,178.543,77.372,123.176,80.3174,87.8774,82.0738,92.354
TTHERM_00411540,15.2,20.6554,15.8553,21.0756,16.262,21.2088,15.8656,19.343,17.4141,19.0625,18.216,23.6483,19.512,19.2344,16.8989,17.75,16.6189,17.7504
TTHERM_00411549,8.0491,17.7007,7.94779,12.8962,8.93997,15.5985,7.72765,14.6419,8.75313,15.1915,7.34003,16.7882,8.41148,11.3904,8.41335,8.9605,7.91812,10.1924
TTHERM_00411550,1.03428,0.944309,0.391275,0.421597,0.290087,0.35348,0.30649,0.366617,0.349883,0.434337,0.497775,0.440437,0.728959,0.566485,0.746349,0.67931,0.651321,0.699132
TTHERM_00411560,0.700792,0.566225,0.78783,0.790632,0.456409,0.659055,0.443633,0.669345,0.602112,0.663725,0.585199,0.590937,0.513172,0.597271,0.386979,0.492319,0.464258,0.571526
TTHERM_00411570,0.827352,0.60863,0.737623,0.715807,0.576903,0.691103,0.567663,0.665009,0.902718,0.707942,1.24409,0.85322,1.10923,1.05951,0.783636,0.895262,0.737487,0.895291
TTHERM_00411580,0.49405,0.697863,0.157695,0.356927,0.123209,0.398362,0.206677,0.474344,0.412817,0.616063,0.604489,0.838846,0.566777,0.640169,0.384784,0.547894,0.354081,0.468628
