,TTHERM_ID,leiden_label_full
8785,TTHERM_000463528,479
8885,TTHERM_000459289,479
8883,TTHERM_000455549,479
8881,TTHERM_000446267,479
8878,TTHERM_000442909,479
8873,TTHERM_000441959,479
8871,TTHERM_000441733,479
8869,TTHERM_00041470,479
8866,TTHERM_000391439,479
8863,TTHERM_00037110,479
8861,TTHERM_000365561,479
8770,TTHERM_000343939,479
8857,TTHERM_000335759,479
8781,TTHERM_000329909,479
8853,TTHERM_00031630,479
8852,TTHERM_000310868,479
8850,TTHERM_000310399,479
8845,TTHERM_00030440,479
8844,TTHERM_000300259,479
8787,TTHERM_000254499,479
8836,TTHERM_00023950,479
8834,TTHERM_000196489,479
8832,TTHERM_000186019,479
8829,TTHERM_00016440,479
8826,TTHERM_000161419,479
8820,TTHERM_000160869,479
8816,TTHERM_000141169,479
8813,TTHERM_00013710,479
8810,TTHERM_000131239,479
8803,TTHERM_000113219,479
8799,TTHERM_00011210,479
8796,TTHERM_00011010,479
8793,TTHERM_000085618,479
8791,TTHERM_000074329,479
8780,TTHERM_000061549,479
8784,TTHERM_000058639,479
8779,TTHERM_000045070,479
8775,TTHERM_000040369,479
8769,TTHERM_00001230,479
16757,TTHERM_01262910,478
16746,TTHERM_01244570,478
16759,TTHERM_01039830,478
16756,TTHERM_01031170,478
16753,TTHERM_00877000,478
16760,TTHERM_00859330,478
16748,TTHERM_00670360,478
16747,TTHERM_00623020,478
16758,TTHERM_00316540,478
16752,TTHERM_00300080,478
16751,TTHERM_00298390,478
16755,TTHERM_00295190,478
16743,TTHERM_00188890,478
16750,TTHERM_00148960,478
16754,TTHERM_00112470,478
16749,TTHERM_000732489,478
16745,TTHERM_000471259,478
16744,TTHERM_00030080,478
19873,TTHERM_01326820,477
19875,TTHERM_00998940,477
19872,TTHERM_00530800,477
19874,TTHERM_00189150,477
20010,TTHERM_00794310,476
20009,TTHERM_00171710,476
20011,TTHERM_00129020,476
19799,TTHERM_00547980,475
19798,TTHERM_00522710,475
19797,TTHERM_00113100,475
19796,TTHERM_00091570,475
19166,TTHERM_01243490,474
19167,TTHERM_00760540,474
19165,TTHERM_00703430,474
19169,TTHERM_00624550,474
19168,TTHERM_00354920,474
19164,TTHERM_00059110,474
20300,TTHERM_00584730,473
20299,TTHERM_001178678,473
20250,TTHERM_00074300,472
20249,TTHERM_000690009,472
18729,TTHERM_01104880,471
18731,TTHERM_00689970,471
18733,TTHERM_00530140,471
18732,TTHERM_00440370,471
18727,TTHERM_00218770,471
18730,TTHERM_001326880,471
18728,TTHERM_000698651,471
18726,TTHERM_000145769,471
17697,TTHERM_01298550,470
17687,TTHERM_01197060,470
17691,TTHERM_00931940,470
17685,TTHERM_00758870,470
17693,TTHERM_00731430,470
17696,TTHERM_00649250,470
17695,TTHERM_00624700,470
17686,TTHERM_00530180,470
17694,TTHERM_00497580,470
17688,TTHERM_00494010,470
17692,TTHERM_00486910,470
17690,TTHERM_00467809,470
17689,TTHERM_00411850,470
20294,TTHERM_01123830,469
20293,TTHERM_00455470,469
19899,TTHERM_00991610,468
19898,TTHERM_00455660,468
19896,TTHERM_00305410,468
19897,TTHERM_00294480,468
17411,TTHERM_00703370,467
17409,TTHERM_00675660,467
17404,TTHERM_00572000,467
17415,TTHERM_00475180,467
17408,TTHERM_00378520,467
17405,TTHERM_00378510,467
17414,TTHERM_00297150,467
17413,TTHERM_00219570,467
17412,TTHERM_00069460,467
17406,TTHERM_000621228,467
17410,TTHERM_000470461,467
17407,TTHERM_00046730,467
17402,TTHERM_000279719,467
17403,TTHERM_000245289,467
19265,TTHERM_01106050,466
19264,TTHERM_00813050,466
19262,TTHERM_00254520,466
19261,TTHERM_001085467,466
19263,TTHERM_00037450,466
19260,TTHERM_000242629,466
17925,TTHERM_01169420,465
17924,TTHERM_01128580,465
17917,TTHERM_01063940,465
17921,TTHERM_00760710,465
17922,TTHERM_00526180,465
17920,TTHERM_00446100,465
17926,TTHERM_00346710,465
17923,TTHERM_00304170,465
17919,TTHERM_00137720,465
17918,TTHERM_000661639,465
17916,TTHERM_000239299,465
9580,TTHERM_01417300,464
9624,TTHERM_01276350,464
9638,TTHERM_01164090,464
9705,TTHERM_01163050,464
9819,TTHERM_01129710,464
9709,TTHERM_01106190,464
9720,TTHERM_01099010,464
9610,TTHERM_01094820,464
9734,TTHERM_01093670,464
9783,TTHERM_01082870,464
9719,TTHERM_01080510,464
9743,TTHERM_01068090,464
9754,TTHERM_01052880,464
9809,TTHERM_01044620,464
9872,TTHERM_01020690,464
9844,TTHERM_01018400,464
9631,TTHERM_01016090,464
9807,TTHERM_01015890,464
9667,TTHERM_01014540,464
9666,TTHERM_01005260,464
9630,TTHERM_01002700,464
9615,TTHERM_00999110,464
9836,TTHERM_00999060,464
9767,TTHERM_00977730,464
9860,TTHERM_00977650,464
9823,TTHERM_00939010,464
9708,TTHERM_00933320,464
9655,TTHERM_00933160,464
9871,TTHERM_00931930,464
9646,TTHERM_00924250,464
9853,TTHERM_00899540,464
9832,TTHERM_00890170,464
9633,TTHERM_00886980,464
9664,TTHERM_00885860,464
9753,TTHERM_00865220,464
9591,TTHERM_00852770,464
9775,TTHERM_00852740,464
9603,TTHERM_00840010,464
9602,TTHERM_00827060,464
9773,TTHERM_00826970,464
9785,TTHERM_00826860,464
9718,TTHERM_00825590,464
9799,TTHERM_00825140,464
9863,TTHERM_00824010,464
9867,TTHERM_00820700,464
9677,TTHERM_00784410,464
9861,TTHERM_00782090,464
9843,TTHERM_00780490,464
9586,TTHERM_00773760,464
9729,TTHERM_00766510,464
9849,TTHERM_00765370,464
9850,TTHERM_00765350,464
9810,TTHERM_00760830,464
9642,TTHERM_00760440,464
9627,TTHERM_00753420,464
9781,TTHERM_00732900,464
9865,TTHERM_00732460,464
9866,TTHERM_00727710,464
9703,TTHERM_00727540,464
9713,TTHERM_00722930,464
9697,TTHERM_00721480,464
9737,TTHERM_00717530,464
9870,TTHERM_00715980,464
9842,TTHERM_00711800,464
9862,TTHERM_00709770,464
9607,TTHERM_00703790,464
9589,TTHERM_00703490,464
9873,TTHERM_00697090,464
9676,TTHERM_00691940,464
9805,TTHERM_00691870,464
9681,TTHERM_00686070,464
9847,TTHERM_00684770,464
9827,TTHERM_00678570,464
9760,TTHERM_00666410,464
9795,TTHERM_00664040,464
9659,TTHERM_00664030,464
9730,TTHERM_00658860,464
9868,TTHERM_00655750,464
9757,TTHERM_00655480,464
9742,TTHERM_00654260,464
9786,TTHERM_00646900,464
9669,TTHERM_00644710,464
9835,TTHERM_00630430,464
9626,TTHERM_00627060,464
9609,TTHERM_00624850,464
9763,TTHERM_00616110,464
9852,TTHERM_00614710,464
9788,TTHERM_00602880,464
9869,TTHERM_00600760,464
9831,TTHERM_00600080,464
9837,TTHERM_00590450,464
9822,TTHERM_00585469,464
9854,TTHERM_00584660,464
9751,TTHERM_00581909,464
9762,TTHERM_00575580,464
9601,TTHERM_00572100,464
9620,TTHERM_00571710,464
9654,TTHERM_00569250,464
9803,TTHERM_00564110,464
9765,TTHERM_00560010,464
9699,TTHERM_00545810,464
9661,TTHERM_00543710,464
9696,TTHERM_00543670,464
9658,TTHERM_00538710,464
9645,TTHERM_00535610,464
9802,TTHERM_00534060,464
9864,TTHERM_00533910,464
9596,TTHERM_00529590,464
9712,TTHERM_00522890,464
9600,TTHERM_00522740,464
9671,TTHERM_00516349,464
9652,TTHERM_00516330,464
9782,TTHERM_00502460,464
9739,TTHERM_00498170,464
9764,TTHERM_00497270,464
9830,TTHERM_00494260,464
9845,TTHERM_00494170,464
9758,TTHERM_00492760,464
9815,TTHERM_00487010,464
9859,TTHERM_00486170,464
9858,TTHERM_00476952,464
9857,TTHERM_00476950,464
9856,TTHERM_00476940,464
9855,TTHERM_00476930,464
9839,TTHERM_00474650,464
9614,TTHERM_00469270,464
9812,TTHERM_00463360,464
9722,TTHERM_00461780,464
9790,TTHERM_00460690,464
9818,TTHERM_00459240,464
9829,TTHERM_00455670,464
9745,TTHERM_00455120,464
9641,TTHERM_00446300,464
9721,TTHERM_00445970,464
9851,TTHERM_00444520,464
9714,TTHERM_00440620,464
9704,TTHERM_00440510,464
9834,TTHERM_00437530,464
9771,TTHERM_00429850,464
9606,TTHERM_00410240,464
9599,TTHERM_00410210,464
9848,TTHERM_00408920,464
9583,TTHERM_00401870,464
9747,TTHERM_00393280,464
9687,TTHERM_00387150,464
9640,TTHERM_00387140,464
9846,TTHERM_00387110,464
9826,TTHERM_00377400,464
9637,TTHERM_00375070,464
9811,TTHERM_00372480,464
9657,TTHERM_00361399,464
9801,TTHERM_00354740,464
9693,TTHERM_00353430,464
9814,TTHERM_00348730,464
9841,TTHERM_00340080,464
9840,TTHERM_00338370,464
9838,TTHERM_00332150,464
9711,TTHERM_00332080,464
9794,TTHERM_00328660,464
9690,TTHERM_00327060,464
9695,TTHERM_00321580,464
9806,TTHERM_00320310,464
9804,TTHERM_00316600,464
9793,TTHERM_00312460,464
9833,TTHERM_00312180,464
9673,TTHERM_00310010,464
9780,TTHERM_00301830,464
9725,TTHERM_00298561,464
9828,TTHERM_00295980,464
9749,TTHERM_00295890,464
9756,TTHERM_00292120,464
9817,TTHERM_00292090,464
9684,TTHERM_00290710,464
9707,TTHERM_00289440,464
9825,TTHERM_00289250,464
9824,TTHERM_00285700,464
9598,TTHERM_00285250,464
9724,TTHERM_00284110,464
9769,TTHERM_00283500,464
9821,TTHERM_00274540,464
9820,TTHERM_00274530,464
9585,TTHERM_00270360,464
9593,TTHERM_00268290,464
9689,TTHERM_00266540,464
9746,TTHERM_00263290,464
9675,TTHERM_00261860,464
9619,TTHERM_00248310,464
9816,TTHERM_00243990,464
9686,TTHERM_00242550,464
9813,TTHERM_00242430,464
9731,TTHERM_00241590,464
9777,TTHERM_00238920,464
9808,TTHERM_00221090,464
9766,TTHERM_00218950,464
9629,TTHERM_00218320,464
9649,TTHERM_00215970,464
9800,TTHERM_00202960,464
9755,TTHERM_00202860,464
9680,TTHERM_00196330,464
9798,TTHERM_00196310,464
9797,TTHERM_00196300,464
9796,TTHERM_00193830,464
9628,TTHERM_00191350,464
9605,TTHERM_00190920,464
9792,TTHERM_00190659,464
9791,TTHERM_00189479,464
9789,TTHERM_00188640,464
9787,TTHERM_00187270,464
9784,TTHERM_00170300,464
9759,TTHERM_00161150,464
9632,TTHERM_00160610,464
9736,TTHERM_00152090,464
9779,TTHERM_00151490,464
9778,TTHERM_00151140,464
9776,TTHERM_00146300,464
9774,TTHERM_00145430,464
9741,TTHERM_00144970,464
9772,TTHERM_00141150,464
9770,TTHERM_00129900,464
9768,TTHERM_00128980,464
9702,TTHERM_00125610,464
9643,TTHERM_00125530,464
9761,TTHERM_00122500,464
9738,TTHERM_001216094,464
9618,TTHERM_00118680,464
9752,TTHERM_00114370,464
9694,TTHERM_001129699,464
9750,TTHERM_00112360,464
9647,TTHERM_001089069,464
9748,TTHERM_00105520,464
9622,TTHERM_00097820,464
9744,TTHERM_000964350,464
9740,TTHERM_00091730,464
9728,TTHERM_00088040,464
9735,TTHERM_000863829,464
9733,TTHERM_000842567,464
9716,TTHERM_000815125,464
9732,TTHERM_00079140,464
9683,TTHERM_00077760,464
9727,TTHERM_00077620,464
9726,TTHERM_00077579,464
9723,TTHERM_00077270,464
9617,TTHERM_000770639,464
9717,TTHERM_000756121,464
9597,TTHERM_000715791,464
9715,TTHERM_00070880,464
9635,TTHERM_000706399,464
9710,TTHERM_000686039,464
9595,TTHERM_000654259,464
9706,TTHERM_000635749,464
9651,TTHERM_000617817,464
9701,TTHERM_000617816,464
9700,TTHERM_00058940,464
9698,TTHERM_00058740,464
9612,TTHERM_00058460,464
9692,TTHERM_000571588,464
9691,TTHERM_000530169,464
9582,TTHERM_00052640,464
9688,TTHERM_000516399,464
9685,TTHERM_000486249,464
9682,TTHERM_00046300,464
9679,TTHERM_000456719,464
9678,TTHERM_000452041,464
9674,TTHERM_00043740,464
9672,TTHERM_000429979,464
9670,TTHERM_00042640,464
9668,TTHERM_00041490,464
9665,TTHERM_00037640,464
9663,TTHERM_000365478,464
9662,TTHERM_00035660,464
9660,TTHERM_000347988,464
9656,TTHERM_000344268,464
9653,TTHERM_000335848,464
9650,TTHERM_000316259,464
9648,TTHERM_000311981,464
9644,TTHERM_000310769,464
9639,TTHERM_00030070,464
9636,TTHERM_000300369,464
9634,TTHERM_000295099,464
9625,TTHERM_000209449,464
9623,TTHERM_000151708,464
9621,TTHERM_000151657,464
9616,TTHERM_000149889,464
9613,TTHERM_000145409,464
9611,TTHERM_000108237,464
9608,TTHERM_000069209,464
9604,TTHERM_00006440,464
9588,TTHERM_000046378,464
9594,TTHERM_000041629,464
9592,TTHERM_000037308,464
9590,TTHERM_000028468,464
9587,TTHERM_000028467,464
9584,TTHERM_00001240,464
9581,TTHERM_000002658,464
12816,TTHERM_01251200,463
12705,TTHERM_01129770,463
12767,TTHERM_01117320,463
12754,TTHERM_01109920,463
12762,TTHERM_01104840,463
12765,TTHERM_01100530,463
12811,TTHERM_01084310,463
12788,TTHERM_01080530,463
12785,TTHERM_01076930,463
12776,TTHERM_01013120,463
12736,TTHERM_01001500,463
12789,TTHERM_00998860,463
12814,TTHERM_00964340,463
12727,TTHERM_00951710,463
12802,TTHERM_00935460,463
12761,TTHERM_00884680,463
12804,TTHERM_00862710,463
12757,TTHERM_00857830,463
12813,TTHERM_00841230,463
12810,TTHERM_00836710,463
12745,TTHERM_00836590,463
12760,TTHERM_00827000,463
12742,TTHERM_00823760,463
12759,TTHERM_00808080,463
12815,TTHERM_00799190,463
12786,TTHERM_00787020,463
12799,TTHERM_00782150,463
12721,TTHERM_00773280,463
12720,TTHERM_00758810,463
12733,TTHERM_00749000,463
12780,TTHERM_00727810,463
12784,TTHERM_00721870,463
12798,TTHERM_00721560,463
12770,TTHERM_00717800,463
12715,TTHERM_00705090,463
12806,TTHERM_00689890,463
12749,TTHERM_00683320,463
12795,TTHERM_00683170,463
12709,TTHERM_00678070,463
12719,TTHERM_00655460,463
12732,TTHERM_00648660,463
12779,TTHERM_00644760,463
12792,TTHERM_00644730,463
12791,TTHERM_00627080,463
12812,TTHERM_00616140,463
12794,TTHERM_00588860,463
12787,TTHERM_00581570,463
12718,TTHERM_00574250,463
12797,TTHERM_00561390,463
12748,TTHERM_00561380,463
12714,TTHERM_00557790,463
12793,TTHERM_00532300,463
12744,TTHERM_00518480,463
12726,TTHERM_00516420,463
12769,TTHERM_00475290,463
12809,TTHERM_00463180,463
12808,TTHERM_00449110,463
12807,TTHERM_00437490,463
12739,TTHERM_00433440,463
12729,TTHERM_00414390,463
12704,TTHERM_00411500,463
12805,TTHERM_00411450,463
12713,TTHERM_00411440,463
12803,TTHERM_00411420,463
12801,TTHERM_00383580,463
12800,TTHERM_00383520,463
12741,TTHERM_00370660,463
12758,TTHERM_00363160,463
12747,TTHERM_00361390,463
12796,TTHERM_00355490,463
12778,TTHERM_00355480,463
12724,TTHERM_00355150,463
12753,TTHERM_00354910,463
12708,TTHERM_00348890,463
12763,TTHERM_00312790,463
12712,TTHERM_00310020,463
12783,TTHERM_00285330,463
12755,TTHERM_00279900,463
12782,TTHERM_00274620,463
12790,TTHERM_00263160,463
12773,TTHERM_00259290,463
12775,TTHERM_00259270,463
12772,TTHERM_00258260,463
12781,TTHERM_00251050,463
12738,TTHERM_00224540,463
12707,TTHERM_00197960,463
12751,TTHERM_00191590,463
12777,TTHERM_00171690,463
12774,TTHERM_00142240,463
12717,TTHERM_001405859,463
12771,TTHERM_001322655,463
12722,TTHERM_00122450,463
12768,TTHERM_001034480,463
12766,TTHERM_001008626,463
12728,TTHERM_000997598,463
12764,TTHERM_00094250,463
12737,TTHERM_00083790,463
12756,TTHERM_00081100,463
12752,TTHERM_00069550,463
12750,TTHERM_00058950,463
12746,TTHERM_000581453,463
12743,TTHERM_00048780,463
12740,TTHERM_000458218,463
12701,TTHERM_000429659,463
12702,TTHERM_000418498,463
12731,TTHERM_000417898,463
12735,TTHERM_00040340,463
12734,TTHERM_00040330,463
12730,TTHERM_000402210,463
12700,TTHERM_000355149,463
12725,TTHERM_00035330,463
12723,TTHERM_000294809,463
12711,TTHERM_000241859,463
12716,TTHERM_000188553,463
12710,TTHERM_000158529,463
12706,TTHERM_000066709,463
12703,TTHERM_000028469,463
12699,TTHERM_000011798,463
16511,TTHERM_01222570,462
16502,TTHERM_01052900,462
16510,TTHERM_01049220,462
16498,TTHERM_00780630,462
16514,TTHERM_00773470,462
16513,TTHERM_00690000,462
16501,TTHERM_00637230,462
16505,TTHERM_00584530,462
16500,TTHERM_00557980,462
16512,TTHERM_00529730,462
16506,TTHERM_00421140,462
16509,TTHERM_00357119,462
16516,TTHERM_00287920,462
16504,TTHERM_00266362,462
16517,TTHERM_00261870,462
16515,TTHERM_00197770,462
16503,TTHERM_00193920,462
16508,TTHERM_00189160,462
16507,TTHERM_00171780,462
16499,TTHERM_00046430,462
20202,TTHERM_00492300,461
20201,TTHERM_000151729,461
16963,TTHERM_01227780,460
16956,TTHERM_01124010,460
16955,TTHERM_00947520,460
16968,TTHERM_00835420,460
16962,TTHERM_00629920,460
16961,TTHERM_00624370,460
16966,TTHERM_00500940,460
16954,TTHERM_00486240,460
16967,TTHERM_00460650,460
16965,TTHERM_00384850,460
16960,TTHERM_00242482,460
16959,TTHERM_00138540,460
16958,TTHERM_00136360,460
16964,TTHERM_00077590,460
16957,TTHERM_000442859,460
16952,TTHERM_00031680,460
16953,TTHERM_000289499,460
19802,TTHERM_00463760,459
19803,TTHERM_00443120,459
19801,TTHERM_00190680,459
19800,TTHERM_00052200,459
20133,TTHERM_01144990,458
20134,TTHERM_01075800,458
20132,TTHERM_001109811,458
19320,TTHERM_00852700,457
19323,TTHERM_00819540,457
19325,TTHERM_00557800,457
19322,TTHERM_00420610,457
19324,TTHERM_00313130,457
19321,TTHERM_00301760,457
20083,TTHERM_00254540,456
20082,TTHERM_00198220,456
20081,TTHERM_000884639,456
16680,TTHERM_01122770,455
16674,TTHERM_01082960,455
16681,TTHERM_00929440,455
16673,TTHERM_00885740,455
16686,TTHERM_00698640,455
16685,TTHERM_00600300,455
16683,TTHERM_00551150,455
16678,TTHERM_00531850,455
16687,TTHERM_00444170,455
16688,TTHERM_00404290,455
16682,TTHERM_00322830,455
16684,TTHERM_00316189,455
16676,TTHERM_00298290,455
16671,TTHERM_00263220,455
16679,TTHERM_00145990,455
16677,TTHERM_00145390,455
16675,TTHERM_000851660,455
16672,TTHERM_000522098,455
18066,TTHERM_01026300,454
18064,TTHERM_00894420,454
18069,TTHERM_00894410,454
18067,TTHERM_00790780,454
18068,TTHERM_00695630,454
18062,TTHERM_00429930,454
18060,TTHERM_00425840,454
18065,TTHERM_00323080,454
18063,TTHERM_00285320,454
18061,TTHERM_00242640,454
18059,TTHERM_00189100,454
19432,TTHERM_00652590,453
19431,TTHERM_00463410,453
19434,TTHERM_00194590,453
19433,TTHERM_00194580,453
19430,TTHERM_0004388692,453
16597,TTHERM_01818940,452
16604,TTHERM_01504100,452
16603,TTHERM_01504073,452
16610,TTHERM_01145000,452
16601,TTHERM_01085640,452
16607,TTHERM_00724710,452
16613,TTHERM_00624860,452
16612,TTHERM_00497360,452
16614,TTHERM_00483550,452
16606,TTHERM_00476450,452
16611,TTHERM_00449200,452
16598,TTHERM_00418170,452
16599,TTHERM_00382240,452
16600,TTHERM_00348790,452
16609,TTHERM_00320230,452
16608,TTHERM_002653347,452
16605,TTHERM_00230960,452
16602,TTHERM_001663099,452
16596,TTHERM_000125548,452
19757,TTHERM_00490740,451
19759,TTHERM_00346470,451
19756,TTHERM_00191220,451
19758,TTHERM_00160680,451
19834,TTHERM_01099110,450
19835,TTHERM_01055730,450
19833,TTHERM_00525100,450
19832,TTHERM_00348380,450
20251,TTHERM_00765290,449
20252,TTHERM_00537080,449
19764,TTHERM_00437330,448
19765,TTHERM_00136380,448
19767,TTHERM_001230168,448
19766,TTHERM_00039230,448
19775,TTHERM_00657630,447
19774,TTHERM_00470548,447
19773,TTHERM_00225830,447
19772,TTHERM_00046710,447
20174,TTHERM_00688580,446
20175,TTHERM_00684740,446
20176,TTHERM_00290820,446
16543,TTHERM_01013170,445
16549,TTHERM_00850550,445
16548,TTHERM_00784620,445
16557,TTHERM_00773590,445
16542,TTHERM_00765210,445
16546,TTHERM_00762930,445
16555,TTHERM_00717760,445
16541,TTHERM_00590000,445
16550,TTHERM_00522310,445
16552,TTHERM_00431380,445
16545,TTHERM_00354700,445
16554,TTHERM_00339800,445
16556,TTHERM_00310190,445
16553,TTHERM_00091540,445
16551,TTHERM_000557948,445
16547,TTHERM_0004907382,445
16540,TTHERM_000223441,445
16539,TTHERM_000194618,445
16544,TTHERM_000185488,445
16538,TTHERM_00013220,445
20265,TTHERM_01044420,444
20266,TTHERM_00655270,444
20316,TTHERM_00713130,443
20315,TTHERM_00442770,443
20137,TTHERM_01092400,442
20136,TTHERM_00670760,442
20135,TTHERM_00446040,442
16768,TTHERM_01609750,441
16761,TTHERM_01035660,441
16773,TTHERM_00753290,441
16777,TTHERM_00666450,441
16778,TTHERM_00495960,441
16772,TTHERM_00474870,441
16771,TTHERM_00473210,441
16764,TTHERM_00390000,441
16776,TTHERM_00370770,441
16775,TTHERM_00313630,441
16774,TTHERM_00294920,441
16762,TTHERM_00268330,441
16767,TTHERM_00221050,441
16770,TTHERM_00155300,441
16766,TTHERM_00144840,441
16769,TTHERM_00122370,441
16763,TTHERM_00058440,441
16765,TTHERM_00047540,441
14176,TTHERM_01433590,440
14174,TTHERM_01144910,440
14179,TTHERM_01068290,440
14219,TTHERM_01014440,440
14194,TTHERM_01005070,440
14186,TTHERM_01002750,440
14200,TTHERM_00723190,440
14193,TTHERM_00715670,440
14221,TTHERM_00700910,440
14192,TTHERM_00695660,440
14213,TTHERM_00691820,440
14173,TTHERM_00678270,440
14220,TTHERM_00622830,440
14212,TTHERM_00600770,440
14185,TTHERM_00558390,440
14218,TTHERM_00540300,440
14204,TTHERM_00494820,440
14206,TTHERM_00492410,440
14201,TTHERM_00474860,440
14178,TTHERM_00473090,440
14210,TTHERM_00459370,440
14203,TTHERM_00459360,440
14209,TTHERM_00433480,440
14217,TTHERM_00423370,440
14197,TTHERM_00405420,440
14172,TTHERM_00394630,440
14182,TTHERM_00348670,440
14196,TTHERM_00310870,440
14215,TTHERM_00301840,440
14165,TTHERM_00266610,440
14171,TTHERM_00262990,440
14208,TTHERM_00262980,440
14164,TTHERM_00249810,440
14216,TTHERM_00202850,440
14211,TTHERM_00194460,440
14214,TTHERM_00185890,440
14188,TTHERM_00161720,440
14207,TTHERM_00160550,440
14190,TTHERM_00147600,440
14191,TTHERM_00136200,440
14205,TTHERM_001306871,440
14202,TTHERM_00122100,440
14199,TTHERM_001220319,440
14198,TTHERM_00075760,440
14195,TTHERM_00074350,440
14169,TTHERM_00070910,440
14187,TTHERM_00069330,440
14189,TTHERM_00052360,440
14184,TTHERM_00046850,440
14168,TTHERM_00046210,440
14183,TTHERM_000411588,440
14181,TTHERM_000410159,440
14180,TTHERM_00039110,440
14177,TTHERM_00031690,440
14175,TTHERM_00029920,440
14170,TTHERM_00024250,440
14167,TTHERM_000138428,440
14166,TTHERM_00013150,440
14163,TTHERM_00006270,440
20296,TTHERM_00913380,439
20295,TTHERM_00600120,439
17225,TTHERM_01169380,438
17237,TTHERM_01092460,438
17235,TTHERM_00891210,438
17238,TTHERM_00825260,438
17231,TTHERM_00773660,438
17236,TTHERM_00767550,438
17228,TTHERM_00681900,438
17234,TTHERM_00343780,438
17232,TTHERM_00326950,438
17229,TTHERM_00221010,438
17233,TTHERM_00145570,438
17224,TTHERM_00106830,438
17230,TTHERM_000633041,438
17227,TTHERM_000441920,438
17226,TTHERM_000441911,438
20227,TTHERM_00701130,437
20228,TTHERM_00580440,437
17135,TTHERM_01220360,436
17141,TTHERM_00794640,436
17145,TTHERM_00673440,436
17134,TTHERM_00621280,436
17142,TTHERM_00575510,436
17138,TTHERM_00522360,436
17144,TTHERM_00470930,436
17137,TTHERM_00420840,436
17132,TTHERM_00378660,436
17143,TTHERM_00317270,436
17136,TTHERM_00279750,436
17140,TTHERM_00196600,436
17139,TTHERM_00133630,436
17131,TTHERM_000628347,436
17133,TTHERM_000438819,436
17130,TTHERM_00035510,436
15597,TTHERM_01093650,435
15588,TTHERM_00992920,435
15603,TTHERM_00823610,435
15617,TTHERM_00686210,435
15611,TTHERM_00683350,435
15615,TTHERM_00670830,435
15614,TTHERM_00647030,435
15616,TTHERM_00624129,435
15589,TTHERM_00537230,435
15592,TTHERM_00537030,435
15594,TTHERM_00494832,435
15613,TTHERM_00474880,435
15607,TTHERM_00446530,435
15606,TTHERM_00439120,435
15610,TTHERM_00438910,435
15604,TTHERM_00388300,435
15596,TTHERM_00317240,435
15593,TTHERM_00309900,435
